loan_id,customer_id,loan_amount,interest_rate,issue_date,loan_status,annual_income,employment_length,scheduled_payment_date,actual_payment_date,amount_due,amount_paid,DaysPastDue,OutstandingBalance,DelinquencyTier,PD,LGD,EAD,Expected_Loss
LN000737,10737,11666,19.35,2022-06-22,Current,77189,2 years,2022-10-20,2022-10-24,1305.73,447.31,4,11218.69,Bucket 1 (Low Risk),0.02,0.6,11218.69,134.62428
LN000738,10738,37709,11.01,2024-01-01,Default,96558,10+ years,2024-07-29,,727.32,0.0,707,37709.0,Default / Write-Off,1.0,0.6,37709.0,22625.399999999998
LN000739,10739,48691,16.86,2023-02-19,Fully Paid,159064,2 years,2023-05-20,2023-05-25,600.83,429.64,5,48261.36,Bucket 1 (Low Risk),0.02,0.6,48261.36,579.1363200000001
LN000740,10740,37589,10.15,2022-05-18,Current,38854,<1 year,2023-01-13,2023-01-11,759.16,1466.49,-2,36122.51,Current,0.01,0.6,36122.51,216.73506
LN000741,10741,49512,11.89,2022-11-07,Late,50253,<1 year,2023-10-03,2023-12-13,1251.28,790.81,71,48721.19,Bucket 3 (High Risk),0.25,0.6,48721.19,7308.1785
LN000742,10742,18233,11.28,2023-05-25,Current,93593,5 years,2023-11-21,2023-11-19,337.92,1443.1,-2,16789.9,Current,0.01,0.6,16789.9,100.73940000000002
LN000743,10743,33207,21.84,2022-05-02,Current,107459,3 years,2022-12-28,2023-01-02,512.24,343.18,5,32863.82,Bucket 1 (Low Risk),0.02,0.6,32863.82,394.36584
LN000744,10744,48215,21.49,2022-11-07,Fully Paid,68029,3 years,2023-06-05,2023-06-05,766.9,674.95,0,47540.05,Bucket 1 (Low Risk),0.02,0.6,47540.05,570.4806000000001
LN000745,10745,12168,16.24,2023-05-18,Late,166398,5 years,2024-01-13,2024-03-18,487.57,606.03,65,11561.97,Bucket 3 (High Risk),0.25,0.6,11561.97,1734.2955
LN000746,10746,8652,13.04,2023-05-22,In Grace Period,124037,5 years,2024-04-16,2024-04-19,641.33,1219.76,3,7432.24,Bucket 1 (Low Risk),0.02,0.6,7432.24,89.18688
LN000747,10747,9025,6.51,2022-02-16,Current,121052,2 years,2023-02-11,2023-02-09,1050.18,1218.23,-2,7806.77,Current,0.01,0.6,7806.77,46.84062
LN000748,10748,29941,7.75,2022-12-20,Fully Paid,132984,2 years,2023-01-19,2023-01-20,1077.7,597.14,1,29343.86,Bucket 1 (Low Risk),0.02,0.6,29343.86,352.12632
LN000749,10749,43832,7.53,2023-12-06,Current,104930,<1 year,2024-06-03,2024-06-03,691.34,323.65,0,43508.35,Bucket 1 (Low Risk),0.02,0.6,43508.35,522.1002
LN000750,10750,35206,17.84,2023-03-09,In Grace Period,135407,2 years,2023-04-08,2023-04-13,1482.92,1005.59,5,34200.41,Bucket 1 (Low Risk),0.02,0.6,34200.41,410.40492000000006
LN000751,10751,29755,16.27,2022-11-27,In Grace Period,153020,<1 year,2023-11-22,2023-11-23,903.32,703.16,1,29051.84,Bucket 1 (Low Risk),0.02,0.6,29051.84,348.62208
LN000752,10752,48737,12.11,2023-09-22,Current,139292,1 year,2024-05-19,2024-05-18,943.0,1308.46,-1,47428.54,Current,0.01,0.6,47428.54,284.57124
LN000753,10753,23832,10.77,2022-11-01,Fully Paid,130389,1 year,2023-08-28,2023-08-27,993.83,1161.25,-1,22670.75,Current,0.01,0.6,22670.75,136.0245
LN000754,10754,43788,12.06,2022-03-10,In Grace Period,164215,3 years,2022-10-06,2022-10-07,391.99,716.78,1,43071.22,Bucket 1 (Low Risk),0.02,0.6,43071.22,516.85464
LN000755,10755,24781,15.08,2022-11-04,Current,166544,2 years,2023-03-04,2023-03-08,1049.96,782.76,4,23998.24,Bucket 1 (Low Risk),0.02,0.6,23998.24,287.97888
LN000756,10756,34702,18.09,2023-07-15,Current,29876,10+ years,2024-07-09,2024-07-09,555.54,992.21,0,33709.79,Bucket 1 (Low Risk),0.02,0.6,33709.79,404.51748000000003
LN000757,10757,35624,10.82,2023-10-16,In Grace Period,138698,5 years,2024-10-10,2024-10-08,737.13,926.72,-2,34697.28,Current,0.01,0.6,34697.28,208.18368
LN000758,10758,14682,10.33,2024-02-04,Late,103715,3 years,2024-09-01,2024-10-16,1393.37,874.17,45,13807.83,Bucket 2 (Medium Risk),0.08,0.6,13807.83,662.77584
LN000759,10759,46545,9.66,2023-02-27,Current,100247,10+ years,2023-05-28,2023-05-30,583.36,1124.23,2,45420.77,Bucket 1 (Low Risk),0.02,0.6,45420.77,545.0492399999999
LN000760,10760,20629,8.04,2022-07-16,Current,106406,3 years,2023-03-13,2023-03-17,1386.79,806.42,4,19822.58,Bucket 1 (Low Risk),0.02,0.6,19822.58,237.87096000000003
LN000761,10761,18237,8.87,2022-05-20,Current,97816,10+ years,2023-02-14,2023-02-14,350.68,1073.15,0,17163.85,Bucket 1 (Low Risk),0.02,0.6,17163.85,205.9662
LN000762,10762,36840,20.08,2022-02-26,Fully Paid,47001,2 years,2022-12-23,2022-12-25,1380.69,1340.61,2,35499.39,Bucket 1 (Low Risk),0.02,0.6,35499.39,425.99268
LN000763,10763,31673,22.14,2023-11-19,Late,48673,3 years,2024-11-13,2024-12-05,985.17,312.44,22,31360.56,Bucket 1 (Low Risk),0.02,0.6,31360.56,376.32672
LN000764,10764,37784,22.79,2023-06-19,Late,177153,5 years,2023-11-16,2024-01-23,585.69,896.11,68,36887.89,Bucket 3 (High Risk),0.25,0.6,36887.89,5533.1835
LN000765,10765,13013,19.92,2022-11-17,Current,178177,10+ years,2023-06-15,2023-06-16,561.61,1422.6,1,11590.4,Bucket 1 (Low Risk),0.02,0.6,11590.4,139.0848
LN000766,10766,12000,9.15,2022-10-09,Current,91664,5 years,2022-11-08,2022-11-13,1139.54,940.16,5,11059.84,Bucket 1 (Low Risk),0.02,0.6,11059.84,132.71808000000001
LN000767,10767,12403,11.7,2023-03-10,Current,89578,2 years,2023-06-08,2023-06-11,741.29,870.27,3,11532.73,Bucket 1 (Low Risk),0.02,0.6,11532.73,138.39276
LN000768,10768,25196,6.38,2023-09-13,Current,39332,10+ years,2024-08-08,2024-08-09,761.63,603.58,1,24592.42,Bucket 1 (Low Risk),0.02,0.6,24592.42,295.10904
LN000769,10769,46874,23.25,2023-01-07,Fully Paid,56995,5 years,2023-05-07,2023-05-12,1391.75,766.17,5,46107.83,Bucket 1 (Low Risk),0.02,0.6,46107.83,553.2939600000001
LN000770,10770,30754,22.7,2022-09-19,Current,86724,2 years,2023-01-17,2023-01-17,1057.62,1399.07,0,29354.93,Bucket 1 (Low Risk),0.02,0.6,29354.93,352.25916
LN000771,10771,47233,13.31,2022-02-04,Current,45996,3 years,2022-10-02,2022-10-06,699.27,1411.8,4,45821.2,Bucket 1 (Low Risk),0.02,0.6,45821.2,549.8543999999999
LN000772,10772,32680,21.78,2024-04-19,Current,67033,10+ years,2024-09-16,2024-09-15,1022.54,722.23,-1,31957.77,Current,0.01,0.6,31957.77,191.74662
LN000773,10773,40895,19.28,2023-04-10,Late,38657,10+ years,2024-03-05,2024-04-02,1249.22,667.14,28,40227.86,Bucket 1 (Low Risk),0.02,0.6,40227.86,482.73432
LN000774,10774,13918,6.06,2022-07-24,Late,107240,5 years,2022-09-22,2022-10-11,919.64,242.04,19,13675.96,Bucket 1 (Low Risk),0.02,0.6,13675.96,164.11151999999998
LN000775,10775,47544,19.74,2024-05-17,In Grace Period,132561,2 years,2025-01-12,2025-01-17,460.21,1348.21,5,46195.79,Bucket 1 (Low Risk),0.02,0.6,46195.79,554.34948
LN000776,10776,16369,18.37,2024-04-26,Current,98871,1 year,2024-06-25,2024-06-29,772.19,741.12,4,15627.88,Bucket 1 (Low Risk),0.02,0.6,15627.88,187.53456
LN000777,10777,29728,23.01,2023-08-08,Current,31021,5 years,2024-07-03,2024-07-04,1468.95,1388.21,1,28339.79,Bucket 1 (Low Risk),0.02,0.6,28339.79,340.07748000000004
LN000778,10778,17993,10.71,2024-05-22,Current,130128,5 years,2024-12-18,2024-12-20,1449.64,479.1,2,17513.9,Bucket 1 (Low Risk),0.02,0.6,17513.9,210.16680000000002
LN000779,10779,16149,23.05,2022-05-01,Current,162845,3 years,2022-12-27,2023-01-01,1156.28,442.21,5,15706.79,Bucket 1 (Low Risk),0.02,0.6,15706.79,188.48148
LN000780,10780,17487,23.03,2024-04-12,Default,100487,10+ years,2024-12-08,,758.49,0.0,575,17487.0,Default / Write-Off,1.0,0.6,17487.0,10492.199999999999
LN000781,10781,33266,21.41,2023-09-07,Current,99178,10+ years,2024-08-02,2024-08-03,790.23,802.0,1,32464.0,Bucket 1 (Low Risk),0.02,0.6,32464.0,389.568
LN000782,10782,14564,6.52,2022-09-26,Current,143220,1 year,2023-03-25,2023-03-30,862.66,402.89,5,14161.11,Bucket 1 (Low Risk),0.02,0.6,14161.11,169.93332
LN000783,10783,26184,23.54,2023-02-12,Late,125531,10+ years,2023-09-10,2023-11-30,414.34,330.6,81,25853.4,Bucket 3 (High Risk),0.25,0.6,25853.4,3878.01
LN000784,10784,8850,6.94,2022-08-29,Current,117878,5 years,2023-07-25,2023-07-23,905.45,306.43,-2,8543.57,Current,0.01,0.6,8543.57,51.26142
LN000785,10785,29965,11.45,2023-02-09,Late,59665,5 years,2023-03-11,2023-05-29,503.84,261.44,79,29703.56,Bucket 3 (High Risk),0.25,0.6,29703.56,4455.534
LN000786,10786,37298,22.75,2024-06-17,Current,48500,2 years,2025-06-12,2025-06-16,440.21,470.15,4,36827.85,Bucket 1 (Low Risk),0.02,0.6,36827.85,441.9342
LN000787,10787,7894,23.61,2023-05-27,Fully Paid,98662,10+ years,2023-11-23,2023-11-27,1352.32,639.51,4,7254.49,Bucket 1 (Low Risk),0.02,0.6,7254.49,87.05387999999999
LN000788,10788,45169,20.93,2022-09-28,In Grace Period,139235,1 year,2023-03-27,2023-04-01,481.52,1216.41,5,43952.59,Bucket 1 (Low Risk),0.02,0.6,43952.59,527.43108
LN000789,10789,48084,17.46,2023-03-27,Current,63960,<1 year,2023-07-25,2023-07-25,612.27,343.03,0,47740.97,Bucket 1 (Low Risk),0.02,0.6,47740.97,572.89164
LN000790,10790,35614,13.86,2023-05-22,Current,118459,10+ years,2024-02-16,2024-02-21,434.99,849.31,5,34764.69,Bucket 1 (Low Risk),0.02,0.6,34764.69,417.17628
LN000791,10791,14702,8.23,2022-04-06,Current,99479,1 year,2022-07-05,2022-07-07,1095.77,975.9,2,13726.1,Bucket 1 (Low Risk),0.02,0.6,13726.1,164.7132
LN000792,10792,18919,16.5,2022-01-05,In Grace Period,174628,1 year,2022-08-03,2022-08-02,897.73,595.39,-1,18323.61,Current,0.01,0.6,18323.61,109.94166
LN000793,10793,11180,21.97,2022-01-27,Current,56979,3 years,2022-07-26,2022-07-25,484.53,1304.37,-1,9875.63,Current,0.01,0.6,9875.63,59.25378
LN000794,10794,10312,14.28,2023-12-26,Late,144027,10+ years,2024-05-24,2024-08-13,695.31,692.21,81,9619.79,Bucket 3 (High Risk),0.25,0.6,9619.79,1442.9685000000002
LN000795,10795,7873,17.81,2023-04-09,Current,174201,1 year,2023-08-07,2023-08-05,639.54,1261.87,-2,6611.13,Current,0.01,0.6,6611.13,39.66678
LN000796,10796,8639,19.39,2023-07-15,Fully Paid,124979,<1 year,2024-02-10,2024-02-12,1458.06,513.61,2,8125.39,Bucket 1 (Low Risk),0.02,0.6,8125.39,97.50468000000001
LN000797,10797,31143,7.61,2024-05-22,Current,126843,3 years,2024-10-19,2024-10-19,889.01,444.72,0,30698.28,Bucket 1 (Low Risk),0.02,0.6,30698.28,368.37936
LN000798,10798,33335,19.25,2022-11-14,Fully Paid,59416,2 years,2023-10-10,2023-10-09,915.18,1298.46,-1,32036.54,Current,0.01,0.6,32036.54,192.21924
LN000799,10799,37087,14.02,2023-02-02,Current,172602,5 years,2023-08-31,2023-08-30,1273.19,1207.79,-1,35879.21,Current,0.01,0.6,35879.21,215.27526
LN000800,10800,45230,9.35,2023-10-08,Current,35600,5 years,2024-04-05,2024-04-10,1077.13,1111.73,5,44118.27,Bucket 1 (Low Risk),0.02,0.6,44118.27,529.41924
LN000801,10801,15162,22.75,2023-06-24,Late,162541,<1 year,2023-11-21,2024-01-24,1388.65,493.62,64,14668.38,Bucket 3 (High Risk),0.25,0.6,14668.38,2200.2569999999996
LN000802,10802,36300,11.41,2022-05-11,Late,103750,1 year,2023-02-05,2023-04-05,357.27,365.93,59,35934.07,Bucket 2 (Medium Risk),0.08,0.6,35934.07,1724.83536
LN000803,10803,10015,22.51,2023-06-10,Current,136388,3 years,2023-08-09,2023-08-14,982.17,1093.03,5,8921.97,Bucket 1 (Low Risk),0.02,0.6,8921.97,107.06363999999999
LN000804,10804,21605,12.4,2023-08-23,Current,156974,<1 year,2023-10-22,2023-10-27,518.65,515.46,5,21089.54,Bucket 1 (Low Risk),0.02,0.6,21089.54,253.07448000000002
LN000805,10805,30752,6.81,2023-03-03,Fully Paid,103026,2 years,2023-12-28,2024-01-02,839.94,1208.83,5,29543.17,Bucket 1 (Low Risk),0.02,0.6,29543.17,354.51804
LN000806,10806,22371,12.14,2024-06-11,Fully Paid,80330,1 year,2024-08-10,2024-08-12,427.6,1345.94,2,21025.06,Bucket 1 (Low Risk),0.02,0.6,21025.06,252.30072
LN000807,10807,40020,6.32,2023-02-09,Current,70019,10+ years,2023-10-07,2023-10-12,1342.54,1130.17,5,38889.83,Bucket 1 (Low Risk),0.02,0.6,38889.83,466.67796000000004
LN000808,10808,44445,19.07,2022-11-07,Late,119562,10+ years,2023-10-03,2023-11-27,405.16,824.18,55,43620.82,Bucket 2 (Medium Risk),0.08,0.6,43620.82,2093.79936
LN000809,10809,13854,6.25,2022-04-25,Fully Paid,74341,<1 year,2022-08-23,2022-08-28,1079.69,1078.35,5,12775.65,Bucket 1 (Low Risk),0.02,0.6,12775.65,153.3078
LN000810,10810,33559,21.16,2024-05-28,Default,75047,<1 year,2024-10-25,,1223.67,0.0,619,33559.0,Default / Write-Off,1.0,0.6,33559.0,20135.399999999998
LN000811,10811,14710,14.53,2022-01-23,Current,64956,10+ years,2023-01-18,2023-01-23,865.79,1456.64,5,13253.36,Bucket 1 (Low Risk),0.02,0.6,13253.36,159.04032
LN000812,10812,34459,16.53,2022-07-26,Current,127690,<1 year,2023-01-22,2023-01-20,1317.16,423.2,-2,34035.8,Current,0.01,0.6,34035.8,204.21480000000003
LN000813,10813,33297,23.63,2024-05-18,Current,176692,5 years,2025-05-13,2025-05-15,779.62,344.42,2,32952.58,Bucket 1 (Low Risk),0.02,0.6,32952.58,395.43096
LN000814,10814,38643,16.64,2023-09-19,Fully Paid,152900,1 year,2024-09-13,2024-09-11,806.41,933.97,-2,37709.03,Current,0.01,0.6,37709.03,226.25418
LN000815,10815,25699,15.96,2022-10-02,Fully Paid,134350,3 years,2022-12-01,2022-12-06,1075.42,1047.24,5,24651.76,Bucket 1 (Low Risk),0.02,0.6,24651.76,295.82112
LN000816,10816,34381,18.56,2022-01-22,Current,75384,3 years,2022-07-21,2022-07-26,563.64,578.52,5,33802.48,Bucket 1 (Low Risk),0.02,0.6,33802.48,405.62976000000003
LN000817,10817,49890,12.1,2023-09-09,Fully Paid,147805,1 year,2024-02-06,2024-02-10,1299.7,1451.76,4,48438.24,Bucket 1 (Low Risk),0.02,0.6,48438.24,581.25888
LN000818,10818,49112,17.75,2023-01-04,Default,67474,5 years,2023-05-04,,638.95,0.0,1159,49112.0,Default / Write-Off,1.0,0.6,49112.0,29467.2
LN000819,10819,10648,18.01,2022-05-13,Current,65976,5 years,2023-01-08,2023-01-07,1431.67,1252.18,-1,9395.82,Current,0.01,0.6,9395.82,56.374919999999996
LN000820,10820,37356,11.47,2022-08-03,In Grace Period,29752,2 years,2022-12-31,2023-01-03,509.66,1112.31,3,36243.69,Bucket 1 (Low Risk),0.02,0.6,36243.69,434.92428
LN000821,10821,37995,6.58,2022-03-07,Current,54876,5 years,2022-07-05,2022-07-04,883.64,974.38,-1,37020.62,Current,0.01,0.6,37020.62,222.12372000000002
LN000822,10822,27303,20.13,2024-02-27,Current,171020,2 years,2024-05-27,2024-05-26,1411.96,1147.69,-1,26155.31,Current,0.01,0.6,26155.31,156.93186
LN000823,10823,33693,20.38,2024-05-11,Default,52758,5 years,2025-03-07,,1238.59,0.0,486,33693.0,Default / Write-Off,1.0,0.6,33693.0,20215.8
LN000824,10824,11676,20.82,2022-02-12,In Grace Period,68790,10+ years,2022-04-13,2022-04-14,488.44,1393.18,1,10282.82,Bucket 1 (Low Risk),0.02,0.6,10282.82,123.39384
LN000825,10825,24144,18.75,2024-02-20,In Grace Period,51029,1 year,2025-01-15,2025-01-18,465.33,701.53,3,23442.47,Bucket 1 (Low Risk),0.02,0.6,23442.47,281.30964
LN000826,10826,18231,13.9,2023-03-02,Default,26726,1 year,2023-10-28,,709.58,0.0,982,18231.0,Default / Write-Off,1.0,0.6,18231.0,10938.6
LN000827,10827,38097,9.08,2022-09-30,Current,133792,2 years,2023-08-26,2023-08-27,1204.21,481.93,1,37615.07,Bucket 1 (Low Risk),0.02,0.6,37615.07,451.38084
LN000828,10828,32637,20.17,2022-05-22,Fully Paid,133372,3 years,2023-01-17,2023-01-20,831.09,1432.49,3,31204.51,Bucket 1 (Low Risk),0.02,0.6,31204.51,374.45412
LN000829,10829,5651,18.92,2023-06-14,Fully Paid,47224,2 years,2023-12-11,2023-12-15,497.19,1478.33,4,4172.67,Bucket 1 (Low Risk),0.02,0.6,4172.67,50.07204
LN000830,10830,9028,13.08,2022-02-07,Late,64571,5 years,2022-03-09,2022-06-02,1258.88,982.04,85,8045.96,Bucket 3 (High Risk),0.25,0.6,8045.96,1206.894
LN000831,10831,39064,23.51,2023-03-06,Current,170125,2 years,2024-02-29,2024-03-03,309.48,1391.08,3,37672.92,Bucket 1 (Low Risk),0.02,0.6,37672.92,452.07504
LN000832,10832,23335,22.2,2023-09-18,Fully Paid,130889,3 years,2024-08-13,2024-08-14,1049.23,1365.1,1,21969.9,Bucket 1 (Low Risk),0.02,0.6,21969.9,263.6388
LN000833,10833,45513,17.74,2023-12-16,Current,131038,1 year,2024-05-14,2024-05-13,701.39,344.36,-1,45168.64,Current,0.01,0.6,45168.64,271.01184
LN000834,10834,13257,15.37,2023-07-08,Current,49332,5 years,2024-04-03,2024-04-05,1208.46,925.6,2,12331.4,Bucket 1 (Low Risk),0.02,0.6,12331.4,147.9768
LN000835,10835,15487,6.42,2024-03-26,In Grace Period,92814,1 year,2024-08-23,2024-08-27,432.53,1484.35,4,14002.65,Bucket 1 (Low Risk),0.02,0.6,14002.65,168.0318
LN000836,10836,8928,21.15,2022-09-23,Late,117923,<1 year,2022-10-23,2023-01-19,838.48,947.21,88,7980.79,Bucket 3 (High Risk),0.25,0.6,7980.79,1197.1185
LN000837,10837,42515,19.26,2023-04-10,Current,86891,10+ years,2024-02-04,2024-02-05,641.44,720.4,1,41794.6,Bucket 1 (Low Risk),0.02,0.6,41794.6,501.5352
LN000838,10838,42536,18.1,2024-01-02,Current,89915,<1 year,2024-06-30,2024-07-01,733.52,1287.41,1,41248.59,Bucket 1 (Low Risk),0.02,0.6,41248.59,494.98308
LN000839,10839,11421,8.64,2023-03-12,Fully Paid,46481,<1 year,2023-04-11,2023-04-15,871.5,1366.21,4,10054.79,Bucket 1 (Low Risk),0.02,0.6,10054.79,120.65748
LN000840,10840,34239,7.41,2023-11-25,In Grace Period,179203,5 years,2024-08-21,2024-08-25,1001.16,1346.42,4,32892.58,Bucket 1 (Low Risk),0.02,0.6,32892.58,394.71096000000006
LN000841,10841,46711,13.62,2023-03-27,Late,153330,10+ years,2023-10-23,2023-11-17,452.55,229.91,25,46481.09,Bucket 1 (Low Risk),0.02,0.6,46481.09,557.7730799999999
LN000842,10842,34996,8.33,2023-12-23,In Grace Period,163711,<1 year,2024-12-17,2024-12-18,339.13,846.52,1,34149.48,Bucket 1 (Low Risk),0.02,0.6,34149.48,409.79376
LN000843,10843,15278,22.99,2023-01-14,Fully Paid,56133,5 years,2023-08-12,2023-08-11,986.12,445.04,-1,14832.96,Current,0.01,0.6,14832.96,88.99776
LN000844,10844,7639,15.41,2022-05-01,Current,123162,2 years,2022-09-28,2022-10-03,471.44,333.57,5,7305.43,Bucket 1 (Low Risk),0.02,0.6,7305.43,87.66516
LN000845,10845,43641,13.59,2022-11-09,Fully Paid,81513,1 year,2023-11-04,2023-11-09,957.04,302.5,5,43338.5,Bucket 1 (Low Risk),0.02,0.6,43338.5,520.062
LN000846,10846,9427,21.67,2023-03-04,Current,106186,5 years,2023-10-30,2023-11-02,870.27,1237.62,3,8189.38,Bucket 1 (Low Risk),0.02,0.6,8189.38,98.27256
LN000847,10847,44695,8.39,2022-05-22,In Grace Period,145831,3 years,2023-04-17,2023-04-22,1173.44,478.78,5,44216.22,Bucket 1 (Low Risk),0.02,0.6,44216.22,530.59464
LN000848,10848,10853,20.4,2023-11-12,Late,126511,1 year,2024-06-09,2024-07-27,1449.7,586.9,48,10266.1,Bucket 2 (Medium Risk),0.08,0.6,10266.1,492.7728
LN000849,10849,34038,19.25,2023-10-24,Current,68414,10+ years,2023-11-23,2023-11-25,448.54,973.25,2,33064.75,Bucket 1 (Low Risk),0.02,0.6,33064.75,396.777
LN000850,10850,41657,7.53,2023-09-26,In Grace Period,38860,5 years,2024-06-22,2024-06-23,903.17,1200.67,1,40456.33,Bucket 1 (Low Risk),0.02,0.6,40456.33,485.47596000000004
LN000851,10851,6223,8.17,2023-06-29,Current,29973,2 years,2023-10-27,2023-10-28,1306.7,1295.63,1,4927.37,Bucket 1 (Low Risk),0.02,0.6,4927.37,59.12844
LN000852,10852,42981,14.0,2024-04-06,In Grace Period,108999,3 years,2025-01-31,2025-01-29,1420.62,889.77,-2,42091.23,Current,0.01,0.6,42091.23,252.54738000000003
LN000853,10853,27279,13.87,2023-03-01,Current,163386,2 years,2023-09-27,2023-09-29,1475.74,409.23,2,26869.77,Bucket 1 (Low Risk),0.02,0.6,26869.77,322.43724000000003
LN000854,10854,40506,9.03,2022-05-28,Current,48495,1 year,2022-10-25,2022-10-29,370.7,1114.33,4,39391.67,Bucket 1 (Low Risk),0.02,0.6,39391.67,472.70004
LN000855,10855,26318,9.27,2024-01-01,Current,127220,<1 year,2024-06-29,2024-06-29,689.06,795.39,0,25522.61,Bucket 1 (Low Risk),0.02,0.6,25522.61,306.27132
LN000856,10856,29609,22.95,2022-05-04,Current,87815,5 years,2023-02-28,2023-03-01,1202.87,891.58,1,28717.42,Bucket 1 (Low Risk),0.02,0.6,28717.42,344.60904
LN000857,10857,30234,23.09,2022-10-03,Current,146850,5 years,2023-05-01,2023-04-30,788.99,881.01,-1,29352.99,Current,0.01,0.6,29352.99,176.11794
LN000858,10858,20318,22.45,2022-01-20,Current,178661,10+ years,2022-03-21,2022-03-22,1081.86,1215.57,1,19102.43,Bucket 1 (Low Risk),0.02,0.6,19102.43,229.22916
LN000859,10859,13229,11.48,2023-02-21,Current,156185,1 year,2023-05-22,2023-05-25,501.83,948.53,3,12280.47,Bucket 1 (Low Risk),0.02,0.6,12280.47,147.36563999999998
LN000860,10860,21066,15.68,2023-03-10,Fully Paid,170529,3 years,2023-04-09,2023-04-07,1453.34,1275.17,-2,19790.83,Current,0.01,0.6,19790.83,118.74498000000001
LN000861,10861,45680,11.21,2022-06-21,Current,151402,2 years,2023-04-17,2023-04-19,756.18,1307.39,2,44372.61,Bucket 1 (Low Risk),0.02,0.6,44372.61,532.47132
LN000862,10862,28030,21.16,2022-08-06,In Grace Period,158779,2 years,2022-09-05,2022-09-05,975.7,1187.02,0,26842.98,Bucket 1 (Low Risk),0.02,0.6,26842.98,322.11576
LN000863,10863,24702,7.61,2023-12-17,Current,61608,10+ years,2024-09-12,2024-09-14,553.02,1353.94,2,23348.06,Bucket 1 (Low Risk),0.02,0.6,23348.06,280.17672000000005
LN000864,10864,38083,23.23,2022-11-22,Fully Paid,114819,10+ years,2023-04-21,2023-04-26,1094.73,627.62,5,37455.38,Bucket 1 (Low Risk),0.02,0.6,37455.38,449.46456
LN000865,10865,26078,12.15,2023-04-16,Fully Paid,111103,<1 year,2024-04-10,2024-04-10,302.46,1075.73,0,25002.27,Bucket 1 (Low Risk),0.02,0.6,25002.27,300.02724
LN000866,10866,36229,6.08,2022-01-10,Late,133308,5 years,2023-01-05,2023-03-13,945.76,786.22,67,35442.78,Bucket 3 (High Risk),0.25,0.6,35442.78,5316.4169999999995
LN000867,10867,47539,17.72,2023-07-06,Current,141700,10+ years,2023-09-04,2023-09-07,751.65,1466.45,3,46072.55,Bucket 1 (Low Risk),0.02,0.6,46072.55,552.8706000000001
LN000868,10868,44407,12.44,2022-07-01,Fully Paid,27210,<1 year,2023-02-26,2023-03-01,833.49,1423.5,3,42983.5,Bucket 1 (Low Risk),0.02,0.6,42983.5,515.802
LN000869,10869,19517,19.38,2024-02-16,Current,118800,1 year,2024-04-16,2024-04-18,565.38,1270.1,2,18246.9,Bucket 1 (Low Risk),0.02,0.6,18246.9,218.96280000000002
LN000870,10870,37362,23.41,2022-02-07,Current,79810,<1 year,2022-06-07,2022-06-11,632.82,433.14,4,36928.86,Bucket 1 (Low Risk),0.02,0.6,36928.86,443.14632
LN000871,10871,37789,14.89,2023-07-20,Current,173296,10+ years,2024-06-14,2024-06-14,453.9,378.43,0,37410.57,Bucket 1 (Low Risk),0.02,0.6,37410.57,448.92684
LN000872,10872,9263,8.29,2023-08-07,Fully Paid,162122,10+ years,2024-01-04,2024-01-05,327.74,1317.2,1,7945.8,Bucket 1 (Low Risk),0.02,0.6,7945.8,95.34960000000001
LN000873,10873,49416,15.59,2022-09-16,Late,143994,<1 year,2023-04-14,2023-07-10,1080.04,705.79,87,48710.21,Bucket 3 (High Risk),0.25,0.6,48710.21,7306.5315
LN000874,10874,26168,13.79,2023-02-21,Current,160867,3 years,2023-10-19,2023-10-22,352.16,920.71,3,25247.29,Bucket 1 (Low Risk),0.02,0.6,25247.29,302.96748
LN000875,10875,19715,6.85,2023-03-07,In Grace Period,107900,<1 year,2023-10-03,2023-10-04,1356.12,701.65,1,19013.35,Bucket 1 (Low Risk),0.02,0.6,19013.35,228.16019999999997
LN000876,10876,6662,23.82,2022-08-20,Fully Paid,136101,<1 year,2022-12-18,2022-12-19,672.97,497.38,1,6164.62,Bucket 1 (Low Risk),0.02,0.6,6164.62,73.97544
LN000877,10877,46025,17.26,2022-01-29,Current,31297,5 years,2022-12-25,2022-12-28,596.58,1308.61,3,44716.39,Bucket 1 (Low Risk),0.02,0.6,44716.39,536.59668
LN000878,10878,36036,10.29,2022-12-15,Fully Paid,112448,5 years,2023-04-14,2023-04-13,1043.48,1230.9,-1,34805.1,Current,0.01,0.6,34805.1,208.8306
LN000879,10879,11269,17.26,2023-08-16,Current,40908,<1 year,2024-03-13,2024-03-16,1132.04,1368.1,3,9900.9,Bucket 1 (Low Risk),0.02,0.6,9900.9,118.8108
LN000880,10880,13358,7.12,2024-04-01,Current,104028,5 years,2025-02-25,2025-03-01,1113.08,378.95,4,12979.05,Bucket 1 (Low Risk),0.02,0.6,12979.05,155.74859999999998
LN000881,10881,41651,6.94,2024-05-20,Current,50121,5 years,2024-12-16,2024-12-17,1244.97,1337.5,1,40313.5,Bucket 1 (Low Risk),0.02,0.6,40313.5,483.762
LN000882,10882,45894,6.19,2023-01-29,Current,137225,5 years,2023-11-25,2023-11-24,1425.1,707.54,-1,45186.46,Current,0.01,0.6,45186.46,271.11876
LN000883,10883,6702,14.17,2022-12-03,In Grace Period,53313,<1 year,2023-01-02,2023-01-01,1308.94,1011.46,-1,5690.54,Current,0.01,0.6,5690.54,34.14324
